5318.0,12618.0
9423.0,12154.0
10081.0,3324.0
13079.0,4650.0
1374.0,10805.0
9256.0,16811.0
4700.0,13151.0
3087.0,3370.0
15687.0,10584.0
12447.0,17049.0
11649.0,11185.0
3717.0,7407.0
4641.0,4382.0
9628.0,3751.0
8794.0,17407.0
383.0,14092.0
6600.0,15277.0
3408.0,12379.0
1927.0,14613.0
19114.0,13515.0
16685.0,9792.0
3677.0,11984.0
3415.0,18885.0
2283.0,19440.0
9173.0,12612.0
3369.0,12054.0
12564.0,7076.0
1561.0,5510.0
4549.0,9364.0
617.0,17185.0
2443.0,12587.0
4060.0,3563.0
296.0,11102.0
458.0,12844.0
4230.0,8596.0
2905.0,5708.0
17609.0,18346.0
14384.0,9467.0
7401.0,5504.0
11780.0,13154.0
161.0,7410.0
3987.0,5550.0
10018.0,1739.0
6978.0,4508.0
11589.0,17344.0
4978.0,15212.0
5234.0,3930.0
175.0,5570.0
6487.0,1237.0
11783.0,14466.0
17210.0,11141.0
2904.0,12293.0
6666.0,12026.0
9857.0,15013.0
1497.0,17237.0
7132.0,19840.0
7240.0,19472.0
14103.0,16142.0
13402.0,11017.0
19898.0,17847.0
17277.0,1315.0
16898.0,15373.0
19385.0,13653.0
17402.0,19040.0
11332.0,5337.0
5468.0,5853.0
4564.0,5230.0
1874.0,6824.0
33.0,18627.0
9398.0,19371.0
118.0,17482.0
441.0,15753.0
1416.0,19690.0
14816.0,16302.0
9751.0,11743.0
16794.0,2677.0
3950.0,2910.0
5201.0,2810.0
19492.0,15504.0
6191.0,411.0
18097.0,3700.0
19776.0,5849.0
8784.0,6120.0
881.0,5837.0
13672.0,7814.0
15060.0,3264.0
9322.0,215.0
13412.0,654.0
6318.0,2481.0
15399.0,1033.0
14541.0,365.0
8676.0,6720.0
3807.0,12221.0
19866.0,17943.0
19573.0,12023.0
12204.0,17540.0
5483.0,5310.0
12514.0,7601.0
1439.0,9285.0
19904.0,11570.0
16344.0,16836.0
9101.0,5238.0
12475.0,11410.0
3380.0,6253.0
4743.0,5141.0
4834.0,15424.0
14412.0,13125.0
806.0,702.0
4631.0,14348.0
2543.0,8983.0
624.0,11086.0
7084.0,2503.0
3532.0,844.0
1855.0,7261.0
11835.0,11965.0
17552.0,830.0
16670.0,10083.0
8052.0,3104.0
3895.0,10569.0
13332.0,7834.0
469.0,2802.0
15036.0,7501.0
9428.0,8019.0
17082.0,15649.0
13874.0,7194.0
14717.0,18554.0
5787.0,11720.0
4610.0,5095.0
6202.0,1296.0
11887.0,11691.0
9019.0,17930.0
11293.0,10650.0
14626.0,4956.0
5994.0,2985.0
10772.0,12391.0
17627.0,14178.0
16286.0,12020.0
16791.0,11941.0
15127.0,9910.0
19720.0,17809.0
2666.0,11656.0
1362.0,18462.0
8665.0,11545.0
19067.0,1176.0
16957.0,2531.0
12773.0,13255.0
12960.0,13965.0
6201.0,9451.0
5162.0,10796.0
15952.0,10663.0
15841.0,13758.0
17417.0,3028.0
19980.0,11546.0
1899.0,11941.0
18911.0,12025.0
18829.0,3902.0
15229.0,1342.0
12766.0,3526.0
14524.0,1980.0
15477.0,2514.0
4859.0,18122.0
1334.0,18265.0
2290.0,17537.0
4727.0,15784.0
8131.0,14178.0
2029.0,19162.0
5882.0,19433.0
7238.0,18622.0
9102.0,17951.0
8892.0,19798.0
1427.0,5145.0
7363.0,18864.0
12878.0,13272.0
9686.0,10130.0
7149.0,5027.0
14046.0,5692.0
17414.0,855.0
