-907656.0480134601,-1066428.332036629,-1193467.7190681966
-891343.0102295816,-1026038.6567741667,-1142831.9983793308
-891343.0102295816,-1005514.095964268,-1152661.8665607802
-879791.3397129765,-993472.7634236705,-1105473.0397033887
-863840.9316409605,-981603.3164361068,-1115475.224179389
-825136.8725853666,-977533.4270332207,-1125637.623074411
-825136.8725853666,-966242.7214632388,-1121641.1918338088
-824417.6219535138,-958858.541904808,-1072369.468340633
-824417.6219535138,-954059.2674228806,-1076514.5419372986
-811875.5033427806,-944601.870363069,-1063140.6132577488
-811875.5033427806,-940157.4342337877,-1096474.1899193376
-811875.5033427806,-937161.3712772152,-1083310.3824327304
-782526.2228521683,-932140.4590284004,-1076698.1873232503
-782526.2228521683,-925599.6767841069,-1097895.925544298
-782526.2228521683,-917119.7782019501,-1106409.3289979117
-782526.2228521683,-915523.6277957002,-1040235.1662020836
-782526.2228521683,-914877.1778480089,-1112089.3101730626
-782526.2228521683,-911747.5424484515,-1047439.3445382349
-782526.2228521683,-908875.5125884175,-1049359.2059754336
-773316.3756002729,-909164.3891068295,-1065708.488418746
-768965.8118754262,-906651.4276688284,-1033740.1852507727
-768965.8118754262,-914260.7450504733,-1071935.5663253495
-768965.8118754262,-913273.8652923107,-1091632.2160704187
-768965.8118754262,-910801.9930337099,-1099200.5976769445
-768965.8118754262,-915914.2437400442,-1071034.466283257
-762639.2029910376,-918451.2639978902,-1088443.6298720129
-762639.2029910376,-912320.9018332618,-1070729.1445260562
-762639.2029910376,-906024.9508828282,-1077616.4621058248
-762639.2029910376,-906200.8251174845,-1053393.6708397197
-762639.2029910376,-905915.4870220405,-1088960.3507846447
-762639.2029910376,-907464.7195841669,-1077111.7984681197
-762639.2029910376,-908987.9035195316,-1062658.4513156272
-762639.2029910376,-906222.9682555095,-1053060.6119405231
-762639.2029910376,-892266.0222498749,-1036202.0211138785
-757069.251324044,-885546.467607522,-1040585.9768695635
-757069.251324044,-876399.8532116285,-1029439.0974084268
-757069.251324044,-870902.9916795542,-1029358.791904859
-757069.251324044,-871410.3457112799,-1005809.423633053
-757069.251324044,-868630.6536372553,-1027582.7415625921
-757069.251324044,-862138.2937653201,-1012017.3983057797
-757069.251324044,-860436.4086304039,-1019311.280924833
-749504.3013788093,-863348.4026023467,-1029431.0220709878
-746458.506104415,-862173.0843254492,-998055.816489768
-744212.9419899494,-858172.6868002334,-1047910.9854740541
-719105.4317823772,-850456.1321676422,-1035162.5328758656
-719105.4317823772,-842210.7367239797,-1004641.7344038839
-719105.4317823772,-835100.0876095642,-967451.2210745236
-719105.4317823772,-834909.3161435977,-981342.2667291507
-719105.4317823772,-832389.806929245,-982800.3162257001
-716008.0598389119,-832507.8627403395,-974909.419519067
-716008.0598389119,-842830.4785530296,-989302.5697051607
-708824.5028131029,-843056.6950317997,-998192.1847860978
-708824.5028131029,-843974.379911556,-1014996.7432143425
-708824.5028131029,-847105.1902965006,-984905.099268582
