-22131.8483756259,-29807.32510861782,-35061.80923337497
-21779.003715553583,-28301.200894455153,-33861.88788899633
-20825.274856333202,-27352.450401203467,-33574.89662833395
-20061.82839176365,-26620.74852444546,-34027.86393562997
-19522.804360873957,-26027.29569990945,-33035.757658408285
-19327.201673888914,-25520.96249741539,-33078.80728078364
-18491.645168666128,-25096.425516442167,-32914.1235705243
-18189.14785644588,-24687.568335679403,-33111.65657540038
-18109.143156210685,-24310.964265502964,-32380.462752338663
-18096.26543534571,-23973.043030831224,-32695.546114107077
-16834.45572701162,-23646.094176204762,-32856.86961500314
-16834.45572701162,-23335.238253701253,-32021.01802817186
-16420.16413589288,-22995.660605546265,-31676.513455853412
-16374.869256672544,-22703.332761995935,-31513.482378370336
-15719.327137126722,-22403.502804211053,-32104.795373520305
-15719.327137126722,-22101.520482747816,-32784.61349423464
-15719.327137126722,-21814.90846213421,-32259.817072976686
-15665.426065321297,-21474.199076536937,-32128.710005576573
-15547.946673640328,-21188.181894949215,-31699.914917043858
-14600.16883890093,-20828.943586662444,-31922.89671984943
-14346.513210259267,-20480.134881408103,-32171.54186008211
-14346.513210259267,-20074.621365336454,-30465.437719878155
-14346.513210259267,-19656.385108064227,-31472.318865467514
-14346.513210259267,-19192.175140763167,-30740.06079147046
-13942.828579712812,-18727.904972024437,-31240.58119435059
-13740.372412701314,-18269.91024336876,-30548.80155184826
-13531.565427700425,-17848.386069895085,-30262.26546953803
-13349.17496398361,-17498.754389601218,-29853.46443431485
-13029.493046183316,-17152.11815472144,-29123.179615089095
-12849.56535058349,-16878.00130531578,-30031.70465924712
-12539.237218392092,-16635.72172866035,-30395.638047847533
-12420.646958989299,-16388.350372582547,-27906.408030249524
-12237.34136741629,-16212.511292785122,-27669.88237945951
-12077.749717146855,-16008.565385039901,-27860.551146967045
-12038.580660364572,-15810.838742692855,-27455.013309186386
-11927.903004695805,-15597.263803359652,-27050.11631941544
-11647.342000999555,-15410.117061905248,-26194.029920469406
-11647.342000999555,-15233.80948089175,-27295.92380443789
-11141.678845893102,-15053.766436018035,-26847.446388216475
-11141.678845893102,-14863.96477316468,-25824.53899950115
-11141.678845893102,-14707.907457993962,-25425.420673538134
-10823.269036564701,-14529.590021764738,-27746.607094578958
-10823.269036564701,-14374.636799716855,-27645.479344903
-10580.768212882953,-14196.078431188145,-26042.361671270144
-10578.879893552423,-14003.45953353684,-24953.05952706383
-10308.257533583705,-13854.816699536335,-27613.617377363928
-10301.223055419578,-13648.750932481564,-26133.272814436637
-10301.223055419578,-13455.718165901877,-25716.76329150868
-10256.0186994548,-13268.558346156071,-24681.58858500061
-9990.488874769306,-13072.55909100426,-24416.489071512882
-9896.52201301144,-12874.47077724327,-25216.856599041064
-9573.61463420579,-12654.954545416651,-23677.718958821264
-9476.90352372981,-12443.345520583647,-23087.957051324564
-9476.90352372981,-12252.364533053178,-24078.588375445084
-9431.526414017424,-12048.679505647156,-24241.498537902044
-9358.241206035302,-11827.053721942713,-22868.831814438312
-9217.156967699417,-11627.230606865318,-23600.879269247544
-9217.156967699417,-11412.166167695907,-20977.861182704793
-8961.990916503797,-11223.42980896582,-21172.60578532706
-8961.990916503797,-11038.188895887077,-20845.369618080553
-8844.129619664935,-10883.61705007196,-21559.00982919085
-8760.348974395449,-10723.476386608752,-21228.39949177707
-8719.501780344026,-10580.26182866676,-22336.883524966368
-8719.501780344026,-10456.879893875404,-21344.164991069993
-8705.800907221894,-10363.10158299837,-22326.22006855819
-8561.342951694247,-10236.846086877778,-20190.082125257
-8561.342951694247,-10130.936340477972,-21257.03731295776
-8548.171125933824,-10046.936835937235,-22163.182665198754
-8459.384140488513,-9957.705868294819,-20971.970056162347
-8459.384140488513,-9900.617430627917,-20616.94265298169
-8435.07638336279,-9803.777146901573,-19114.518667218803
-8294.859374363727,-9750.792926628601,-20890.44979311515
-8294.859374363727,-9679.441713062672,-21506.046577411737
-8238.22467315778,-9624.917972331023,-19186.487206633596
-8163.155784083299,-9565.239670349583,-19658.99249409741
-8163.155784083299,-9529.877854643002,-24493.13933351141
-8132.014807270296,-9475.084315584943,-18796.38459723162
-8093.009482037072,-9400.414006317975,-19631.60499137809
-8068.242579330514,-9324.90085246881,-20101.390722780307
-7954.532372602487,-9209.926490078742,-19562.479766934335
-7954.532372602487,-9135.30658718131,-21007.95693175287
-7954.532372602487,-9075.523597123334,-18536.835998560415
-7954.532372602487,-9031.372268258501,-20240.515121647626
-7954.532372602487,-8955.715513072317,-18538.76588045743
-7954.532372602487,-8908.932375483537,-17696.509979284878
-7954.532372602487,-8897.031581839872,-19439.25238189603
-7954.532372602487,-8880.439895103375,-18930.629746613857
-7954.532372602487,-8871.690077630079,-21931.76801606301
-7954.532372602487,-8879.852387228297,-19309.020976834712
-7954.532372602487,-8896.915327809846,-18742.71379190465
-7954.532372602487,-8902.283681598843,-22487.035718318348
-7954.532372602487,-8891.391262782005,-19567.47072322751
-7954.236063254944,-8875.6161739379,-19382.555424242546
-7954.236063254944,-8889.970077227448,-21803.410322831347
-7954.236063254944,-8884.704463214144,-21325.54635208275
-7954.236063254944,-8874.654573304299,-18642.667674343003
-7954.236063254944,-8880.497789861365,-19340.424638379707
-7954.236063254944,-8868.835569867177,-19277.319183657302
-7954.236063254944,-8864.932736746205,-18612.76330963554
-7954.236063254944,-8865.92410217687,-17604.977152909054
