-24915.208224790113,-29732.44828603563,-33328.56187922769
-24865.820259434306,-29405.529944188096,-33038.19384641881
-25689.806981766957,-28941.186255351528,-32350.373511600006
-25689.806981766957,-28859.776766702234,-31537.679678166718
-24231.140965613395,-28566.31842541955,-31644.55460913385
-23752.12039499877,-28440.548350832287,-32285.491337604315
-24187.58175420545,-28171.29160830734,-31901.946081314803
-24074.693241018493,-28324.723473787624,-32149.74473178804
-24074.693241018493,-28070.443461717357,-32289.63834925417
-23725.792992014114,-28115.480473086922,-32207.506883782135
-23316.024606424635,-28075.02969638711,-31638.74879101845
-24220.101468022447,-28144.272510398798,-33076.871247110255
-23849.945162078293,-27880.369291837564,-32167.79623880299
-23954.500798449724,-28119.359871402943,-31009.574011879475
-24784.327468108342,-28159.669868206653,-31607.442592638767
-21012.316539075982,-27927.18013748064,-31109.760871179747
-21721.50379645551,-27728.428655714597,-31673.993143065647
-22238.307486872316,-27612.49306230865,-31471.051877602775
-21987.7098411413,-27332.00893115902,-32841.892128263986
-22483.370088300566,-26951.301001759526,-30912.154479747267
-22331.901329468437,-26674.57869533966,-31322.987549849848
-21243.46585677948,-26410.16842407409,-31162.268560861092
-21913.934306947667,-26326.932934661185,-32262.96541165844
-23470.35214546081,-26801.731809645615,-31986.094749151656
-22391.309065984726,-26642.251489735547,-30921.849833208653
-22626.556567633746,-26483.22686353316,-31463.943216577158
-22595.856158723,-26406.28749373761,-29612.59556160767
-22347.68097367956,-25951.86257463448,-30210.166593333597
-22340.006106102323,-26120.609057053694,-31991.334400674143
-22319.230101832454,-25848.988263658717,-31219.000889150837
-21511.729689952695,-25567.43302294043,-30642.706409493585
-22059.774328454067,-25377.61963945294,-30543.09686297707
-21794.358032428114,-25514.54944471005,-30813.48168356594
-21676.713496162673,-25692.139922264774,-29832.928035292214
-21648.867217248047,-25119.29665581826,-30045.444533097714
-21158.924939744444,-25011.590360907343,-29935.79149556272
-21044.596732964274,-24791.21565282486,-30318.46357472924
-21411.535056137738,-24817.505823918098,-28577.908163155924
-21279.96403770708,-24719.141076145628,-28716.277477811775
-19970.234016758084,-24434.171834217763,-30022.25791169396
-19678.909124818885,-24352.9071402961,-27842.318311523588
-19541.465247471362,-24088.569072611615,-29601.147913113775
-19857.264090950055,-24166.189665195416,-29009.799844671226
-20662.45321007587,-23994.920548513677,-29028.84977867837
-20197.784112672638,-23213.422630343055,-27530.046664305202
-20049.550137663595,-23009.143007905408,-26144.12180706321
-19165.21396388623,-22862.804199396098,-26723.582758432873
-19736.146554365332,-22846.88732504149,-29599.243630355246
-19736.146554365332,-23063.761013854284,-27563.629282053244
-19320.5741663508,-23283.73747012159,-27249.095541028248
