-56626.078967118796,-64661.4685329231,-74061.02295023898
-55515.16629172061,-62201.45383578863,-71261.4070625546
-52188.85349252213,-60476.390028423346,-68616.3554077754
-51445.974720605314,-58913.91970012729,-67789.69671530764
-51445.974720605314,-57600.419604197465,-65193.97578153271
-48031.74332544072,-57290.55156946772,-65777.14985848044
-47078.399443995986,-56079.519870307275,-64510.65140347151
-47078.399443995986,-55171.179619565344,-63641.8530376502
-47078.399443995986,-54533.50610985588,-61057.3867923599
-46582.515620392034,-53705.22001960746,-62816.70400274741
-46092.40645508369,-53318.98963671209,-62583.06782821964
-45920.25357783623,-52869.86536747269,-64452.38833707764
-45623.03334731421,-52562.27091807195,-62970.16458729808
-45623.03334731421,-52140.38271394636,-65791.20466539776
-44266.305387791625,-51695.97536972347,-61665.766961417336
-43610.79036095479,-51491.45231599356,-60835.74148988037
-43610.79036095479,-51547.79935272098,-61894.22102179102
-43566.14310594132,-50473.57614912785,-60064.71293208679
-43044.83735672324,-49676.115456602245,-62457.20109178877
-42443.62111761557,-49407.41290239379,-56831.51918039201
-41861.72923992019,-48647.68907696845,-59352.32201273253
-41347.60569627905,-48260.059626832306,-57311.65613430894
-39977.018328368285,-48114.15402829131,-59258.31343287256
-39977.018328368285,-47543.21848102019,-55933.99540660333
-39977.018328368285,-47515.41699468136,-58825.02189152747
-39407.02230063154,-46663.685112956235,-58134.88568980824
-39407.02230063154,-46451.89327279615,-55986.34279987374
-38972.83377175358,-45650.86489628401,-56641.947148236715
-38972.83377175358,-45458.62947067513,-57276.22680087414
-36993.05562847787,-45428.06442824746,-55127.718823248906
-36993.05562847787,-45013.818109190914,-56878.01877306135
-36993.05562847787,-45117.51898140811,-59395.78001920159
-36728.05761017773,-44878.755808516544,-56959.81460134583
-36619.02248287254,-44754.793204917216,-56209.11276438998
-36619.02248287254,-44368.33943662588,-52306.26112403076
-36619.02248287254,-43851.86775314649,-53297.288146255356
-36571.84051254763,-43754.8020936499,-56407.44157394492
-36571.84051254763,-43281.100119643634,-54772.91399120842
-34728.0025471093,-42695.32948481061,-54531.93112664959
-34728.0025471093,-42402.90000100306,-52358.885644169524
-34172.20134353467,-41275.88911808822,-53032.44601999004
-34172.20134353467,-40396.69730610934,-49104.59230109096
-33559.82171162874,-39403.55732644091,-48261.27668976009
-33559.82171162874,-38743.42043703005,-50906.32497656015
-32800.204191674085,-38831.608564705486,-47319.143529675064
-32800.204191674085,-38794.25205269543,-50025.546709115115
-32800.204191674085,-39255.4755342541,-52861.807987951084
-32296.92314474912,-39586.739986796536,-49753.361525495915
-32296.92314474912,-39539.88061568652,-51235.395528476685
-32296.92314474912,-39241.584723577245,-54722.258521593125
-32159.9977541895,-39058.45817741889,-48670.29497597677
-32159.9977541895,-38738.77641404662,-49820.01225524961
-32159.9977541895,-37924.754672309406,-47319.683242300154
-32159.9977541895,-37411.045407320395,-50937.729023051696
-32159.9977541895,-37890.44633546371,-48755.33674671659
-31849.337321874984,-37724.67973424848,-50405.79702063216
-31849.337321874984,-37671.938234201305,-47624.42064718119
-31849.337321874984,-37711.64513588292,-48215.04212976137
-31100.56333916354,-37273.55960254126,-45974.52018398001
-31100.56333916354,-37171.50369172199,-47393.86594178113
-30862.7384344523,-36752.89184867215,-48657.15891597178
-30862.7384344523,-36204.85231626018,-44789.358755481844
-30862.7384344523,-36073.84857863677,-50324.57894242683
-30862.7384344523,-36146.947630163115,-47842.73555444432
-30862.7384344523,-35403.77674289894,-47142.687785088136
-30517.368198581302,-35718.09974102306,-50697.0314082378
-30517.368198581302,-35467.10157301494,-44353.12722212473
-30389.056878657953,-35426.392883990746,-46857.45621369397
-30155.596206102113,-35291.733716251445,-45439.30508532499
-30155.596206102113,-34975.4186753398,-44463.160115346334
-30044.520447145263,-35235.858944550164,-44468.88070913863
-29762.9139693356,-34965.893785295266,-46422.382537621495
-29762.9139693356,-35049.523721417034,-46127.065829617524
-29762.9139693356,-34940.26772740478,-47640.07579365405
-29762.9139693356,-35156.33778041101,-50224.58685505667
-29762.9139693356,-34905.85883074402,-46401.68243133022
-29055.037731481618,-34513.37005137015,-45388.72421059348
-28847.270173758374,-34318.114866681164,-46887.33795606983
-28847.270173758374,-34239.37037121096,-44199.30300592696
-28847.270173758374,-33656.34392704045,-43477.21366036282
-28847.270173758374,-34050.24655382778,-47343.680447220286
-28847.270173758374,-34076.62866021521,-47360.04420125759
-28847.270173758374,-33354.44680617857,-43084.65718571846
-28847.270173758374,-33177.515368654924,-45743.25961543562
-28672.378159662698,-33238.38099320649,-45581.44915271316
-28672.378159662698,-33933.41877470866,-43425.09993125053
-28528.645621730608,-33739.73788765359,-45396.88830954326
-28528.645621730608,-33862.20949759014,-45300.57650835773
-28528.645621730608,-33556.4225662193,-45134.79355992115
-28528.645621730608,-33477.90579111769,-43743.905181313465
-28462.854588216724,-32866.44641737465,-40682.639284846446
-28462.854588216724,-33051.11194754756,-44042.58436432144
-28374.087445057572,-32586.838321685253,-43148.57244292403
-28374.087445057572,-32868.29865385059,-45342.90216853258
-28374.087445057572,-32242.37983636724,-41455.60252071907
-28314.8246779661,-32492.072549101358,-45558.58609452038
-28021.2376618726,-32256.913846909578,-44499.243724256616
-28021.2376618726,-32190.748565468482,-44967.9553913209
-27983.920266704103,-32014.38758666605,-44039.68166025829
-27808.17790605853,-32026.409260381108,-40789.96075627272
-27808.17790605853,-32007.48143346207,-43315.25917418157
-27790.223489009088,-32030.710055163247,-43564.84875715385
-27618.925632885203,-32022.975014814027,-42287.67293724932
-27618.925632885203,-31889.681101183898,-42432.05685665779
-27618.925632885203,-32111.10727059038,-42270.10715562525
-27498.857607562342,-32323.57984718191,-42686.64071247405
-27498.857607562342,-32333.562100051364,-44566.666722325695
