-23069.885005218395,-47964.989116063654,-96283.96073654862
-21640.123163098287,-42919.34460968946,-101724.24131369365
-20451.020684836443,-37825.057203296674,-75736.64285507998
-14654.306594319445,-37886.183210205054,-85914.49672331032
-14654.306594319445,-34977.04203210315,-84132.24228327218
-14654.306594319445,-32808.742919026234,-64652.54870400633
-14654.306594319445,-31627.897053276003,-77126.7445310808
-14654.306594319445,-28089.6739332697,-49896.33660896153
-14654.306594319445,-26765.289278777276,-42814.965392608596
-14654.306594319445,-26934.130836265675,-42344.12883076396
-14654.306594319445,-25939.10049468867,-39310.333897828285
-14654.306594319445,-25238.51239104756,-38634.7660106421
-14654.306594319445,-24907.00856398385,-44775.518955910076
-14654.306594319445,-24542.144488030302,-35797.15113797535
-14654.306594319445,-24061.107168113955,-35496.07096945614
-14654.306594319445,-23930.346604064547,-33470.42281090806
-14654.306594319445,-24991.94634475509,-42387.434404110994
-14654.306594319445,-23602.879349330644,-37082.07438758553
-14654.306594319445,-22385.457091438497,-33672.77237478141
-14392.099492251142,-22420.61759189771,-30809.974731269394
-14290.629617524555,-23041.321637004366,-36306.6279424502
-13382.172233693978,-23334.344299459743,-32914.98503939584
-13382.172233693978,-22274.866295461026,-32710.255539484475
-13382.172233693978,-21253.90057050455,-30208.793271386792
-13169.145206290843,-20233.10934287632,-28068.134340144843
-12018.036955607527,-18975.090959246296,-35163.36857555472
-12018.036955607527,-19614.455151345937,-26771.68619746112
-12018.036955607527,-20260.56512844795,-28116.194297779148
-12018.036955607527,-19954.55049057271,-26512.40081160648
-12018.036955607527,-19423.532210710728,-27504.792801986685
-12018.036955607527,-18830.601311882834,-25681.307533284624
-12018.036955607527,-19679.110047723912,-26426.93652425268
-12010.485987408234,-19033.942917882046,-25337.126944712047
-12010.485987408234,-18783.774171151483,-25831.111150555258
-12010.485987408234,-18743.292525709094,-25994.520948456913
-12010.485987408234,-18858.99968288147,-26311.513504412877
-12010.485987408234,-18922.387157738725,-25401.178557427458
-12010.485987408234,-18620.544479677057,-25665.370814160953
-12010.485987408234,-19655.30520186613,-27278.210965348288
-12010.485987408234,-19367.290659052836,-25882.04694827247
-12010.485987408234,-18865.08268639496,-24612.862764001453
-11958.65598076487,-19025.421785640017,-24762.195440244726
-11958.65598076487,-18508.923584806496,-25319.963261952158
-11958.65598076487,-18892.619947251053,-24980.09729519517
-11958.65598076487,-19260.20749098416,-25773.03445058226
-11958.65598076487,-18855.30918152959,-24340.85910905492
-11858.16378248297,-18730.012874352946,-25167.523428909248
-11858.16378248297,-19159.17615433755,-24919.85578872023
-11533.931121168522,-18987.32613712575,-26022.404008902082
-11533.931121168522,-18808.837804756182,-24295.03259899816
-11533.931121168522,-18703.83421244698,-24733.19764551849
-11426.722059526532,-18410.84374678998,-24637.12576736673
-11426.722059526532,-18664.7790167706,-24149.871717052272
-11426.722059526532,-18895.24921360396,-24769.47667588271
-11426.722059526532,-18817.15805477789,-24237.115215484726
-11426.722059526532,-19071.45351021106,-26155.325894591184
-11426.722059526532,-19010.555045090565,-24555.794539458446
-11426.722059526532,-18627.15769650994,-24503.72666301149
-11426.722059526532,-18596.72692757827,-24132.92602078412
-11426.722059526532,-18818.54951305774,-26022.471122170584
-11426.722059526532,-18517.74146406002,-24908.53547336952
-11426.722059526532,-18637.159538561733,-25180.848979094255
-11426.722059526532,-18315.427548833442,-24380.952758431074
-11001.246856360593,-18483.784195086257,-24311.862528377955
-11001.246856360593,-18665.358049337385,-26760.536962430768
-11001.246856360593,-18425.51270464821,-23953.63056574692
-11001.246856360593,-18613.960095402366,-24064.452694808555
-11001.246856360593,-18704.172294540498,-25652.827262669554
-11001.246856360593,-18462.5382693555,-23746.303662136597
-11001.246856360593,-18799.638124820503,-26055.107142194323
