-1789222.9254854587,-1906071.0046072758,-2027986.493205565
-1782966.7766792492,-1872550.252886699,-1976035.690100181
-1758736.466007182,-1846558.8573381854,-2001025.3140245827
-1744116.7743384659,-1829219.8122123098,-1927988.7433638882
-1744116.7743384659,-1820914.464056313,-1939708.117770539
-1710732.1424365933,-1807922.1697592747,-1921394.3681708688
-1710732.1424365933,-1801916.9608568042,-1907809.0263402888
-1686978.2043781942,-1790784.2389233185,-1913451.0093642503
-1686978.2043781942,-1776841.1308031091,-1904391.1608860944
-1673784.4893630545,-1766199.8137199325,-1912262.0656601726
-1673784.4893630545,-1758946.313065632,-1859986.9538106697
-1651022.740300376,-1750611.1888982146,-1874044.3063321598
-1644678.174066082,-1745657.4339676378,-1896215.3087360905
-1643207.7096790015,-1736892.773654354,-1842972.9467135046
-1635488.5172116535,-1732470.6376313574,-1890711.9182577285
-1614111.317354327,-1735775.6977523898,-1884910.8990107975
-1614111.317354327,-1728365.2262763658,-1848644.6053157535
-1614111.317354327,-1728449.5106957238,-1868351.792008007
-1609156.1321641456,-1724486.577437786,-1874309.5159143195
-1608090.2014050586,-1720768.309493676,-1873730.0899190016
-1608090.2014050586,-1718612.5211742609,-1869741.352024772
-1606461.0322641833,-1711048.1955074642,-1852166.8932254333
-1606461.0322641833,-1707916.775171561,-1818307.1460712492
-1606461.0322641833,-1710608.698970088,-1838924.4835357608
-1606461.0322641833,-1707419.8994593578,-1823475.152015322
-1603086.932066419,-1704435.169719937,-1863175.2245246992
-1603086.932066419,-1706790.601157298,-1816823.5372324928
-1597884.3610880587,-1709751.0238250413,-1871996.5884083796
-1587743.111123805,-1701478.7577541734,-1835739.6303002795
-1575073.7328226273,-1696869.573550059,-1832006.9237941243
-1575073.7328226273,-1692526.903755279,-1821766.2982026741
-1575073.7328226273,-1688527.967669838,-1807838.929858687
-1575073.7328226273,-1689824.4713743972,-1823185.1651207742
-1575073.7328226273,-1688065.091034944,-1821613.4081383995
-1559878.5920763726,-1684585.7322294593,-1802446.4878144816
-1559878.5920763726,-1685895.5541457296,-1814257.8855586492
-1559878.5920763726,-1682074.6188295628,-1806212.732898121
-1559878.5920763726,-1671473.338357364,-1809047.6877982556
-1559878.5920763726,-1662544.3761187238,-1809078.8915656682
-1559645.0597336167,-1657791.4071488543,-1774906.0385605772
-1559104.066551211,-1648850.0322399552,-1791827.3306670724
-1546217.6766807032,-1646907.23302316,-1779457.521495928
-1542687.0169367017,-1645782.7931857803,-1776932.826899239
-1542687.0169367017,-1648828.4021644667,-1793199.766140776
